Count,Acres,Parcel ID,PROTECTED,us_105vdep,us_110vdep,us_130vdep
60,13.32,09015_12530,NO,33,33,40
60,13.32,23017_16357,YES,100,100,85
60,13.32,25011_23996,YES,78,78,68
60,13.32,25013_011402,NO,80,79,68
60,13.32,25015_53051,YES,81,81,75
60,13.32,36065_044520,YES,79,79,68
60,13.32,36101_28989,NO,56,57,55
60,13.32,44009_20630,YES,33,33,40
60,13.32,44009_20759,YES,33,33,40
61,13.542,09001_063861,YES,78,78,68
61,13.542,09001_198019,YES,79,78,58
61,13.542,09005_25308,YES,82,81,68
61,13.542,09015_13343,NO,33,33,40
61,13.542,25003_11795,YES,84,87,24
61,13.542,25003_21643,YES,33,33,40
61,13.542,25023_024408,YES,63,70,75
61,13.542,33003_38101,YES,59,65,24
61,13.542,33005_18298,NO,58,58,55
61,13.542,33005_21224,YES,77,78,52
61,13.542,36009_28295,NO,52,52,49
61,13.542,36049_02942,YES,85,86,83
61,13.542,36049_11987,YES,49,59,51
61,13.542,36083_08251,NO,81,80,68
61,13.542,36119_185027,NO,76,76,68
61,13.542,50001_02466,YES,58,58,55
62,13.764,09001_063913,YES,81,80,58
62,13.764,09005_84981,YES,100,100,60
62,13.764,09011_053659,YES,78,78,68
62,13.764,23031_04523,YES,67,70,52
62,13.764,25023_024408,YES,76,86,79
62,13.764,33003_15237,YES,75,76,58
62,13.764,33003_35723,NO,20,22,18
62,13.764,36027_023252,YES,58,58,55
62,13.764,36039_09705,NO,76,76,68
62,13.764,36049_08871,YES,41,47,19
62,13.764,36049_08871,YES,41,50,19
62,13.764,36091_09973,YES,76,79,58
62,13.764,36115_15017,YES,81,80,58
62,13.764,44009_22736,YES,20,19,18
63,13.986,09001_106589,NO,61,63,71
63,13.986,09001_198019,YES,68,69,24
63,13.986,09001_267992,NO,42,41,40
63,13.986,09005_68035,YES,83,82,58
63,13.986,09013_31325,NO,78,78,68
63,13.986,09015_26614,NO,78,78,68
63,13.986,33003_04246,YES,82,82,77
63,13.986,36009_12901,YES,52,52,49
63,13.986,36049_08862,YES,41,50,19
63,13.986,36109_06751,YES,56,55,49
63,13.986,36119_032994,NO,76,76,68
63,13.986,44009_16747,YES,63,71,75
63,13.986,44009_30760,NO,70,73,75
63,13.986,50017_06320,NO,90,91,78
63,13.986,50025_25126,YES,81,81,75
64,14.208,09001_138217,YES,78,78,68
64,14.208,09009_052558,YES,78,78,68
64,14.208,25003_33761,YES,33,33,40
64,14.208,25027_221339,YES,85,86,74
64,14.208,33005_14927,YES,79,79,68
64,14.208,33009_58410,NO,57,57,55
64,14.208,33013_16919,YES,85,85,74
64,14.208,36019_09341,YES,91,91,90
64,14.208,36027_015633,YES,77,77,68
64,14.208,36031_24242,YES,87,89,66
64,14.208,36039_09705,NO,58,58,55
64,14.208,36049_12005,YES,80,85,83
64,14.208,36091_60117,YES,69,73,24
64,14.208,36091_60266,YES,33,33,40
64,14.208,50017_09736,YES,84,85,77
64,14.208,50017_13382,YES,82,82,77
65,14.43,09001_104440,NO,78,78,68
65,14.43,09001_136789,NO,78,78,68
65,14.43,09001_139085,YES,78,78,68
65,14.43,23017_36258,YES,67,70,52
65,14.43,23029_15176,YES,81,84,74
65,14.43,25003_10554,YES,58,58,55
65,14.43,25005_106157,NO,20,20,18
65,14.43,33003_38612,YES,58,57,55
65,14.43,33013_28829,YES,77,78,52
65,14.43,33015_048140,YES,77,78,68
65,14.43,33019_16244,YES,78,79,68
65,14.43,36011_13459,YES,86,83,75
65,14.43,36027_022373,YES,84,83,68
65,14.43,36027_023252,YES,78,79,52
65,14.43,36103_082308,YES,45,45,40
65,14.43,44009_13351,YES,80,79,58
65,14.43,50003_10832,YES,78,78,52
65,14.43,50021_30109,YES,78,78,68
66,14.652,09001_139320,YES,78,78,68
66,14.652,09011_025724,YES,36,34,40
66,14.652,09011_080519,NO,79,78,58
66,14.652,25015_33337,YES,80,79,68
66,14.652,33005_21848,YES,58,58,55
66,14.652,33007_12618,YES,57,58,55
66,14.652,36049_06589,NO,40,47,19
66,14.652,36119_184162,NO,76,76,68
67,14.874,09001_061309,NO,77,77,68
67,14.874,09001_152880,YES,78,78,68
67,14.874,09007_18344,NO,47,45,40
67,14.874,09011_026890,YES,78,78,68
67,14.874,23017_16357,YES,58,57,55
67,14.874,25003_21583,YES,84,83,68
67,14.874,25007_16143,YES,54,56,31
67,14.874,33003_21243,YES,75,76,58
67,14.874,33017_07369,YES,14,15,18
67,14.874,36019_09341,YES,56,56,55
67,14.874,36027_017138,NO,78,78,68
67,14.874,36049_11987,YES,88,89,90
67,14.874,36065_094374,NO,56,57,55
68,15.096,09005_25183,NO,82,81,68
68,15.096,09011_026892,YES,80,79,58
68,15.096,09013_09803,NO,78,78,68
68,15.096,25013_131296,NO,81,81,58
68,15.096,33003_38706,YES,75,76,58
68,15.096,33005_39380,NO,58,58,55
68,15.096,36049_11986,YES,80,85,83
68,15.096,36091_57830,YES,49,64,51
68,15.096,44009_15267,YES,20,19,18
68,15.096,50007_01336,YES,80,81,75
68,15.096,50021_25689,YES,58,58,55
69,15.318,09001_267468,YES,60,65,71
69,15.318,25003_13004,YES,81,81,75
69,15.318,25003_52541,YES,81,81,75
69,15.318,33011_125974,YES,58,58,55
69,15.318,33019_25904,NO,58,58,55
69,15.318,36095_11262,NO,78,78,75
69,15.318,44007_060600,YES,56,70,24
69,15.318,44009_22474,YES,79,79,68
70,15.54,09005_75511,NO,33,34,40
70,15.54,09011_025348,YES,36,34,40
70,15.54,23017_16357,YES,67,70,52
70,15.54,23031_94283,NO,62,64,75
70,15.54,36003_05691,NO,71,71,58
70,15.54,44005_06403,YES,20,20,18
70,15.54,44009_24681,YES,71,75,75
70,15.54,44009_46823,YES,20,19,18
70,15.54,50021_28598,YES,78,78,68
71,15.762,09001_267468,YES,74,74,50
71,15.762,09009_044787,YES,100,100,60
71,15.762,09011_077762,NO,79,78,58
71,15.762,33003_13085,YES,57,56,55
71,15.762,33003_36382,YES,20,22,18
71,15.762,33011_127354,YES,77,78,52
71,15.762,33011_131297,YES,84,85,74
71,15.762,33017_07283,YES,71,66,75
71,15.762,33017_42882,NO,83,85,74
71,15.762,36027_021661,NO,71,76,24
71,15.762,36049_08870,NO,41,47,19
72,15.984,09001_139231,YES,78,78,68
72,15.984,09011_097623,NO,79,79,68
72,15.984,25003_23835,YES,33,33,40
72,15.984,25005_020999,NO,25,21,18
72,15.984,33005_21254,YES,58,58,55
72,15.984,36019_09341,YES,76,82,11
72,15.984,36027_015633,YES,78,78,68
72,15.984,36083_04620,NO,58,58,55
72,15.984,44009_24074,YES,33,33,40
72,15.984,50005_14019,NO,82,82,77
73,16.206,09001_064606,YES,42,41,40
73,16.206,09001_064606,YES,60,65,71
73,16.206,09001_227237,YES,59,70,24
73,16.206,09001_227237,YES,81,80,58
73,16.206,09001_267254,YES,78,78,68
73,16.206,09001_267471,YES,78,78,68
73,16.206,09013_12966,NO,78,78,68
73,16.206,09013_30759,YES,78,78,68
73,16.206,23031_03713,YES,70,66,66
73,16.206,33013_16919,YES,81,81,75
73,16.206,36019_09341,YES,79,81,75
73,16.206,36119_016137,NO,42,41,40
73,16.206,50017_13375,YES,84,85,74
74,16.428,09001_139111,YES,78,78,68
74,16.428,09001_267495,YES,60,65,71
74,16.428,09003_015945,NO,84,83,58
74,16.428,09011_025630,NO,78,78,68
74,16.428,23023_17994,YES,50,50,18
74,16.428,25023_028146,YES,63,70,75
74,16.428,36039_09705,NO,78,78,75
74,16.428,36049_11986,YES,76,82,11
74,16.428,36103_082308,YES,100,100,67
74,16.428,44009_22736,YES,82,90,79
74,16.428,44009_32686,NO,79,79,68
74,16.428,50001_02663,YES,58,58,55
74,16.428,50021_19930,YES,81,81,75
75,16.65,09001_063913,YES,60,65,71
75,16.65,09011_053276,YES,78,78,68
75,16.65,09011_103192,NO,77,77,68
75,16.65,23025_05494,YES,81,82,77
75,16.65,25027_221339,YES,32,33,40
75,16.65,36009_17187,YES,52,52,49
75,16.65,36031_24223,YES,77,75,52
75,16.65,36049_08878,NO,41,50,19
75,16.65,36083_10225,YES,58,58,55
75,16.65,44003_14133,YES,79,79,68
75,16.65,50007_34650,YES,57,57,55
75,16.65,50021_28646,YES,81,80,58
76,16.872,09011_053086,YES,36,34,40
76,16.872,09011_063677,YES,78,78,68
76,16.872,09011_078906,YES,36,34,40
76,16.872,23017_20713,NO,75,76,58
76,16.872,23023_17994,YES,73,73,52
76,16.872,23031_96929,YES,67,70,52
76,16.872,25003_23835,YES,82,79,68
76,16.872,25005_096215,NO,79,79,68
76,16.872,36119_135253,NO,81,80,58
76,16.872,44009_16297,YES,33,33,40
76,16.872,44009_17494,YES,73,75,75
77,17.094,09005_75426,YES,81,82,75
77,17.094,09011_079322,YES,33,33,40
77,17.094,09011_083139,YES,64,70,75
77,17.094,23025_05494,YES,81,84,77
77,17.094,25003_11795,YES,81,81,75
77,17.094,25003_25746,YES,82,79,68
77,17.094,33017_42882,NO,99,88,54
77,17.094,36031_24223,YES,100,56,55
77,17.094,36031_31227,NO,57,58,55
78,17.316,09001_267350,YES,78,78,68
78,17.316,09005_66113,YES,84,83,68
78,17.316,09011_048813,YES,25,24,18
78,17.316,09013_14552,NO,78,78,68
78,17.316,09015_06631,NO,33,34,40
78,17.316,23031_23215,YES,62,64,75
78,17.316,25011_29026,YES,78,78,68
78,17.316,33003_04246,YES,85,86,77
78,17.316,33011_127468,YES,77,78,52
78,17.316,33017_30317,YES,76,76,58
78,17.316,36021_16617,NO,80,79,58
78,17.316,36049_07079,YES,49,62,51
78,17.316,36091_59697,YES,33,33,40
78,17.316,36113_26554,YES,82,82,74
78,17.316,44009_00204,YES,79,79,68
79,17.538,09001_138290,YES,78,78,68
79,17.538,25027_112223,YES,79,79,68
79,17.538,50005_17002,NO,89,91,78
79,17.538,50027_04073,NO,81,81,75
80,17.76,09001_266411,YES,81,80,58
80,17.76,09003_160971,NO,84,83,58
80,17.76,09005_40009,YES,81,81,75
80,17.76,09011_000091,NO,80,79,58
80,17.76,09013_43488,NO,79,78,68
80,17.76,23003_12183,NO,88,86,24
80,17.76,23017_05834,NO,81,81,77
80,17.76,23031_92404,YES,58,56,55
80,17.76,33005_14815,YES,78,79,52
80,17.76,36027_052639,NO,80,79,58
80,17.76,36049_06683,YES,49,59,51
80,17.76,36119_185027,NO,76,75,50
80,17.76,44009_20521,YES,79,79,68
81,17.982,09001_267437,YES,63,66,71
81,17.982,09007_18418,YES,47,45,40
81,17.982,09011_026892,YES,78,78,68
81,17.982,23031_96154,YES,78,77,68
81,17.982,25003_11795,YES,58,58,55
81,17.982,25003_16571,YES,79,79,52
81,17.982,25013_021150,YES,86,91,24
81,17.982,33005_21848,YES,81,81,75
82,18.204,09001_139232,YES,81,80,58
82,18.204,25011_03118,YES,78,78,68
82,18.204,25027_221339,YES,57,58,55
82,18.204,33003_38101,YES,58,57,55
82,18.204,33017_05640,YES,65,59,75
82,18.204,36011_04529,NO,86,83,75
82,18.204,36091_09752,NO,74,75,68
82,18.204,36119_185027,NO,58,61,71
82,18.204,36119_185027,NO,79,78,58
82,18.204,50001_02663,YES,81,82,75
83,18.426,09001_137785,YES,78,78,68
83,18.426,09001_138299,YES,78,78,68
83,18.426,09001_268457,YES,78,78,68
83,18.426,09005_66676,YES,84,83,68
83,18.426,09005_84981,YES,84,84,71
83,18.426,09013_12966,NO,80,79,58
83,18.426,09013_43488,NO,80,79,58
83,18.426,23031_31323,NO,77,78,68
83,18.426,23031_44708,YES,48,57,75
83,18.426,33003_44102,YES,75,76,58
83,18.426,33005_14906,YES,81,81,75
83,18.426,33017_36566,YES,76,76,58
83,18.426,36091_09752,NO,75,76,68
83,18.426,44007_040313,NO,79,79,68
84,18.648,25015_09782,NO,80,79,68
84,18.648,33003_11720,NO,82,83,74
84,18.648,33005_14927,YES,100,100,60
84,18.648,36031_10552,NO,77,77,75
84,18.648,36035_11553,YES,73,75,68
84,18.648,36079_04012,YES,56,71,24
84,18.648,44009_00204,YES,82,90,79
85,18.87,09001_067533,NO,78,78,68
85,18.87,09001_267456,YES,78,78,68
85,18.87,09005_40255,YES,83,82,58
85,18.87,09005_66112,YES,83,82,58
85,18.87,09011_025942,NO,78,78,68
85,18.87,09011_026323,NO,36,34,40
85,18.87,23031_82089,NO,76,76,58
85,18.87,33003_03303,YES,57,57,55
85,18.87,33007_20808,YES,89,91,78
85,18.87,33011_126009,YES,81,81,75
85,18.87,36031_12519,YES,64,68,51
85,18.87,36079_02860,YES,70,65,24
85,18.87,36079_02860,YES,79,78,58
85,18.87,36111_23067,YES,76,77,68
86,19.092,23029_15176,YES,76,75,52
86,19.092,23031_44708,YES,75,76,58
86,19.092,25003_18643,YES,76,76,75
86,19.092,33003_40894,YES,58,57,55
86,19.092,33019_21597,YES,78,78,68
86,19.092,36031_12519,YES,47,51,19
86,19.092,36095_11262,NO,57,58,55
86,19.092,50021_28974,YES,58,58,55
86,19.092,50025_16104,NO,58,58,55
87,19.314,09001_139277,YES,78,78,68
87,19.314,23003_12146,YES,82,82,77
87,19.314,23017_20620,YES,91,91,78
87,19.314,33003_15906,NO,75,76,58
87,19.314,36049_06683,YES,41,47,19
88,19.536,09001_139357,YES,60,65,71
88,19.536,09015_18348,NO,79,79,68
88,19.536,25027_228553,NO,81,81,58
88,19.536,33003_36382,YES,100,88,54
88,19.536,33003_38153,YES,67,70,52
88,19.536,36021_01481,YES,78,79,52
88,19.536,36083_04673,YES,78,78,68
88,19.536,36119_137224,NO,77,77,68
88,19.536,36119_237263,NO,76,76,68
88,19.536,44009_15115,YES,63,71,75
88,19.536,50003_19795,YES,86,86,77
88,19.536,50007_36290,NO,58,58,55
89,19.758,09005_75511,NO,58,58,55
89,19.758,09011_026891,YES,78,78,68
89,19.758,25003_18643,YES,58,58,55
89,19.758,33003_08787,NO,75,76,58
89,19.758,33005_18238,NO,79,79,68
89,19.758,33017_07847,NO,77,78,68
89,19.758,36119_019501,NO,76,76,68
89,19.758,36119_237263,NO,79,78,58
89,19.758,50021_01402,YES,77,78,52
90,19.98,09001_268637,NO,78,78,68
90,19.98,33003_15368,YES,62,70,24
90,19.98,33005_21787,YES,81,81,75
90,19.98,33011_090811,YES,84,85,74
90,19.98,33011_127354,YES,58,58,55
91,20.202,09007_08600,YES,78,78,68
91,20.202,23009_44262,NO,91,89,78
91,20.202,23023_06033,YES,44,59,24
91,20.202,25007_02445,YES,42,54,75
91,20.202,33005_31984,YES,81,81,75
91,20.202,36027_025065,YES,78,78,68
91,20.202,44007_089117,NO,34,34,40
91,20.202,44009_00204,YES,70,73,75
91,20.202,50003_10832,YES,77,77,68
91,20.202,50027_01395,NO,84,86,74
92,20.424,09001_267049,YES,78,78,68
92,20.424,09011_083313,YES,78,78,68
92,20.424,09013_09697,NO,78,78,68
92,20.424,09015_00353,NO,78,78,68
92,20.424,36065_094374,NO,73,75,58
92,20.424,36115_15025,NO,78,78,68
92,20.424,44007_053217,NO,79,79,68
93,20.646,09001_267342,YES,78,78,68
93,20.646,09013_15058,NO,78,78,68
93,20.646,09013_30795,YES,80,80,58
93,20.646,23031_40864,NO,76,76,58
93,20.646,25003_05371,YES,83,82,58
93,20.646,25027_022022,YES,78,78,68
93,20.646,36031_23130,YES,58,58,55
93,20.646,36041_12507,NO,58,58,55
94,20.868,09001_139245,YES,81,80,58
94,20.868,09005_20754,NO,62,66,71
94,20.868,09013_30795,YES,78,78,68
94,20.868,23025_00013,YES,48,57,51
94,20.868,33003_38612,YES,20,22,18
94,20.868,33003_38630,YES,75,76,58
94,20.868,33011_125974,YES,79,79,68
94,20.868,36033_06842,NO,79,81,75
94,20.868,50007_34856,YES,81,82,77
94,20.868,50021_25689,YES,81,82,75
95,21.09,25013_021150,YES,58,58,55
95,21.09,36031_10552,NO,83,83,83
95,21.09,44007_089586,YES,79,79,68
96,21.312,09001_138285,NO,78,78,68
96,21.312,09007_08689,YES,36,34,40
96,21.312,09007_08689,YES,80,79,58
96,21.312,09011_078891,YES,78,78,68
96,21.312,23015_08819,NO,92,88,78
96,21.312,25013_131296,NO,78,78,68
96,21.312,33005_14815,YES,79,79,68
96,21.312,36027_082229,YES,83,82,58
96,21.312,36091_60263,YES,74,75,68
96,21.312,36115_15026,YES,78,78,68
97,21.534,33015_000147,NO,79,78,68
97,21.534,36027_025000,YES,78,78,68
97,21.534,36065_046554,NO,79,79,68
98,21.756,09007_04379,YES,36,34,40
98,21.756,23017_09596,NO,89,87,78
98,21.756,23031_09490,NO,77,78,68
98,21.756,25007_04327,NO,42,54,75
98,21.756,33017_36566,YES,77,78,68
99,21.978,09011_041945,YES,79,79,68
99,21.978,09015_01483,NO,78,78,68
99,21.978,23009_07302,NO,82,84,74
99,21.978,33003_38612,YES,79,79,68
99,21.978,36021_00983,NO,78,78,68
99,21.978,36049_11987,YES,76,82,11
99,21.978,36075_16418,YES,83,83,50
99,21.978,36079_02860,YES,78,78,68
100,22.2,09001_069393,YES,78,78,68
100,22.2,09001_072281,YES,78,78,68
100,22.2,09001_267346,YES,74,74,50
100,22.2,25011_37400,YES,58,58,55
100,22.2,33005_14815,YES,58,58,55
100,22.2,33005_28203,YES,79,79,68
100,22.2,33011_126009,YES,58,58,55
100,22.2,33017_30317,YES,77,78,68
100,22.2,36049_08877,YES,84,83,75
100,22.2,50027_00144,YES,81,81,75
101,22.422,09005_20754,NO,78,78,68
101,22.422,23017_18805,YES,75,76,58
101,22.422,33011_117828,NO,77,77,68
101,22.422,36027_014223,YES,71,76,24
101,22.422,50027_01580,NO,81,81,75
102,22.644,09001_267391,YES,42,41,40
102,22.644,09001_267992,NO,78,78,68
102,22.644,23031_82089,NO,77,78,68
102,22.644,25003_39345,YES,58,58,55
102,22.644,33003_36382,YES,58,57,55
102,22.644,36019_07893,YES,78,83,74
102,22.644,36119_135253,NO,64,66,71
103,22.866,09011_041457,YES,33,33,40
103,22.866,25009_225527,NO,79,79,68
103,22.866,33005_14814,YES,79,79,68
103,22.866,33015_055696,YES,80,74,74
103,22.866,36091_57830,YES,74,75,68
103,22.866,36091_60266,YES,73,76,50
103,22.866,36103_082308,YES,69,77,75
104,23.088,25003_05371,YES,33,33,40
104,23.088,33003_23465,YES,85,86,74
104,23.088,50003_18319,YES,80,80,75
104,23.088,50025_13478,NO,78,79,52
105,23.31,09001_267059,YES,78,78,68
105,23.31,09011_041665,YES,33,33,40
105,23.31,25003_11795,YES,82,79,68
105,23.31,36019_11155,NO,80,81,75
105,23.31,36045_26248,YES,91,91,75
105,23.31,44009_24920,YES,73,75,75
106,23.532,09001_200141,YES,78,78,68
106,23.532,23009_51250,YES,91,89,78
106,23.532,33005_33530,NO,81,81,75
106,23.532,36079_12085,NO,78,78,68
106,23.532,44007_097443,YES,79,79,68
107,23.754,09001_139340,YES,78,78,68
107,23.754,09011_040603,YES,33,33,40
107,23.754,25007_04327,NO,54,56,31
107,23.754,25009_168898,NO,39,37,40
107,23.754,33003_38153,YES,100,88,54
107,23.754,33005_21254,YES,81,81,75
107,23.754,33015_045910,YES,77,78,68
107,23.754,36037_01215,YES,91,90,75
107,23.754,50003_14154,NO,80,80,75
107,23.754,50021_04944,NO,78,78,68
108,23.976,09001_072109,YES,78,78,68
108,23.976,09001_139245,YES,63,66,71
108,23.976,23021_06945,YES,76,79,52
108,23.976,25027_268026,YES,32,33,40
108,23.976,33003_04246,YES,85,85,74
108,23.976,33003_15237,YES,81,81,77
108,23.976,33015_088723,YES,70,67,75
108,23.976,33015_103322,YES,78,78,68
108,23.976,36013_43505,YES,74,69,20
108,23.976,36049_03646,YES,49,59,51
108,23.976,44009_09849,YES,79,79,68
109,24.198,09005_75778,NO,83,82,68
109,24.198,23023_05861,NO,56,56,55
109,24.198,23031_44708,YES,20,22,18
109,24.198,33001_21921,NO,76,76,58
109,24.198,33013_16919,YES,79,78,68
109,24.198,33017_07075,YES,78,78,68
109,24.198,36009_17264,YES,67,65,58
110,24.42,09001_251628,YES,77,77,68
110,24.42,09005_67545,YES,84,83,68
110,24.42,23023_17763,NO,57,56,55
110,24.42,33003_38153,YES,69,65,66
110,24.42,36049_02942,YES,79,81,75
110,24.42,36091_60117,YES,76,79,58
111,24.642,09001_065208,NO,78,78,68
111,24.642,09005_00115,NO,77,78,71
111,24.642,09011_078906,YES,78,78,68
111,24.642,23019_03724,YES,88,88,77
111,24.642,50007_34650,YES,81,82,77
112,24.864,09011_076301,YES,79,79,68
112,24.864,33003_38153,YES,17,19,40
112,24.864,33017_07155,YES,78,78,68
112,24.864,36007_53893,NO,57,57,55
112,24.864,36031_24242,YES,85,86,66
112,24.864,36115_14978,YES,78,78,68
112,24.864,50005_15152,YES,82,82,77
113,25.086,25027_011518,NO,78,78,68
113,25.086,25027_221339,YES,81,81,58
113,25.086,33003_44102,YES,17,19,40
113,25.086,33013_28829,YES,78,79,68
113,25.086,36091_60266,YES,76,79,58
113,25.086,36119_135253,NO,42,41,40
113,25.086,44007_066871,YES,79,79,68
113,25.086,44009_13478,YES,71,75,75
113,25.086,50003_19854,YES,80,80,75
114,25.308,09001_267352,YES,78,78,68
114,25.308,23025_00013,YES,85,86,77
114,25.308,25003_69881,NO,82,79,68
114,25.308,33007_22758,YES,89,91,78
114,25.308,44009_17425,YES,33,33,40
114,25.308,44009_22736,YES,33,33,40
115,25.53,25015_39721,YES,81,81,75
115,25.53,33011_126122,YES,77,78,52
115,25.53,36019_09708,YES,49,59,51
116,25.752,09001_063913,YES,42,41,40
116,25.752,09005_75555,YES,81,82,75
116,25.752,09009_051492,NO,80,79,58
116,25.752,36027_018599,NO,78,78,68
116,25.752,36027_023771,YES,36,34,40
116,25.752,36049_08870,NO,76,82,11
116,25.752,36049_11969,YES,76,82,11
117,25.974,09005_39187,NO,33,34,40
117,25.974,09011_041457,YES,78,78,68
117,25.974,09011_097647,YES,79,79,68
117,25.974,23029_15176,YES,58,57,55
117,25.974,25015_56892,YES,58,58,55
117,25.974,33003_24962,YES,76,76,58
117,25.974,33017_07208,YES,78,78,68
118,26.196,09001_138289,YES,78,78,68
118,26.196,09001_266946,YES,78,78,68
118,26.196,33013_48303,YES,78,79,68
118,26.196,33017_33989,NO,76,76,58
118,26.196,36049_08870,NO,72,80,74
118,26.196,36103_043945,NO,45,45,40
119,26.418,09001_267070,YES,78,78,68
119,26.418,09005_68035,YES,84,83,68
119,26.418,09011_041948,NO,78,78,68
119,26.418,23017_36258,YES,58,57,55
119,26.418,25011_34647,YES,78,78,68
119,26.418,25023_126271,NO,20,20,18
120,26.64,09001_137574,YES,78,78,68
120,26.64,09005_25308,YES,83,82,58
120,26.64,09015_03473,YES,78,78,68
120,26.64,23017_20713,NO,99,88,54
120,26.64,23017_36258,YES,78,78,68
120,26.64,36025_23265,YES,57,58,55
120,26.64,36091_60263,YES,33,33,40
120,26.64,50021_28433,YES,78,78,68
121,26.862,09011_048614,NO,72,75,75
121,26.862,25027_011518,NO,78,79,52
121,26.862,33003_23465,YES,68,77,24
121,26.862,33003_40712,YES,58,57,55
121,26.862,44009_20697,YES,70,73,75
121,26.862,44009_24920,YES,79,79,68
121,26.862,50017_09546,NO,84,85,77
122,27.084,09001_267995,NO,78,78,68
122,27.084,09011_042063,YES,79,79,68
122,27.084,25003_01249,NO,83,82,58
122,27.084,25003_01429,NO,81,82,75
122,27.084,25003_39345,YES,83,82,58
122,27.084,33003_23486,YES,81,81,77
122,27.084,36119_128286,NO,76,76,68
122,27.084,44005_08034,YES,79,78,68
122,27.084,44009_35600,YES,79,79,68
122,27.084,50001_12756,YES,81,82,75
123,27.306,09001_139253,YES,81,80,58
123,27.306,44009_20623,YES,70,73,75
123,27.306,44009_51291,YES,63,71,75
124,27.528,09003_015945,NO,78,78,68
124,27.528,25009_214168,NO,79,79,68
124,27.528,33011_125973,YES,81,81,75
124,27.528,33013_38926,YES,81,81,75
124,27.528,36039_17234,YES,78,78,75
124,27.528,44009_01280,YES,70,75,75
124,27.528,50001_07600,YES,78,79,68
125,27.75,09005_66676,YES,83,82,58
125,27.75,09011_041415,YES,33,33,40
125,27.75,33003_35723,NO,82,83,74
125,27.75,36103_079342,YES,64,65,79
126,27.972,09003_245150,NO,33,34,40
126,27.972,50027_33230,NO,57,57,55
127,28.194,09001_139166,YES,78,78,68
127,28.194,09005_75426,YES,33,34,40
127,28.194,33005_14814,YES,81,81,75
127,28.194,33005_18238,NO,78,79,52
127,28.194,33009_06561,NO,57,56,55
127,28.194,33017_05640,YES,77,78,68
127,28.194,44009_20615,YES,73,75,75
128,28.416,09005_67820,YES,84,83,68
128,28.416,09011_025299,NO,78,78,68
128,28.416,36027_082229,YES,82,81,68
128,28.416,36119_127145,NO,76,76,68
128,28.416,44009_16297,YES,72,75,75
129,28.638,23017_33800,YES,89,87,78
129,28.638,36049_11986,YES,49,59,51
129,28.638,44007_060562,YES,79,79,68
130,28.86,09011_029143,NO,78,78,68
130,28.86,23017_09611,NO,81,81,77
130,28.86,25003_01249,NO,33,33,40
130,28.86,25005_010562,NO,78,77,68
130,28.86,36019_09341,YES,73,81,11
130,28.86,36091_09973,YES,75,76,68
130,28.86,44009_23678,YES,63,71,75
131,29.082,09015_26964,NO,78,78,68
131,29.082,36019_00411,NO,87,88,90
131,29.082,36049_06589,NO,85,86,83
131,29.082,44007_000319,NO,79,79,68
131,29.082,44009_11323,YES,20,19,18
131,29.082,50015_00976,YES,82,82,77
132,29.304,23005_036907,NO,74,74,58
132,29.304,36031_24223,YES,85,86,66
132,29.304,36075_16418,YES,85,85,75
132,29.304,36103_079342,YES,45,45,40
132,29.304,36113_40350,YES,57,58,55
132,29.304,50019_08076,NO,82,82,77
132,29.304,50021_04944,NO,58,58,55
133,29.526,25003_08634,YES,58,58,55
133,29.526,25023_137601,NO,67,71,75
133,29.526,36019_11155,NO,76,82,11
134,29.748,09001_138599,YES,63,66,71
134,29.748,09001_138953,YES,78,78,68
134,29.748,09011_041216,YES,78,78,68
134,29.748,23017_16014,YES,75,76,58
134,29.748,25003_21583,YES,58,58,55
135,29.97,25003_01429,NO,58,58,55
135,29.97,33013_16358,NO,58,57,55
135,29.97,36119_016137,NO,64,66,71
136,30.192,09001_267370,YES,78,78,68
136,30.192,09001_267468,YES,81,80,58
137,30.414,09001_106589,NO,78,78,68
137,30.414,25011_20590,YES,78,78,68
137,30.414,33017_42882,NO,77,78,68
137,30.414,44007_045178,NO,79,79,68
138,30.636,09001_267346,YES,78,78,68
139,30.858,09001_139382,NO,63,66,71
139,30.858,09011_078931,YES,36,34,40
139,30.858,33011_127468,YES,85,85,74
139,30.858,44005_08034,YES,76,75,75
139,30.858,44009_49793,YES,70,75,75
140,31.08,09001_251674,YES,77,77,68
140,31.08,09005_56084,NO,78,78,68
141,31.302,23003_12183,NO,86,83,24
141,31.302,23031_44708,YES,77,78,68
141,31.302,36027_019934,YES,62,64,71
141,31.302,36049_03646,YES,56,57,55
141,31.302,36119_016137,NO,81,80,58
141,31.302,50025_13478,NO,58,58,55
142,31.524,09011_025904,YES,80,79,58
142,31.524,09013_30768,YES,78,78,68
142,31.524,33005_21094,YES,81,81,75
142,31.524,33015_048084,YES,78,78,68
142,31.524,50027_11319,NO,58,58,55
143,31.746,09011_054022,YES,78,78,68
143,31.746,50001_09602,YES,58,58,55
144,31.968,09001_139232,YES,78,78,68
144,31.968,25007_01024,YES,42,54,75
144,31.968,36007_00990,NO,78,79,75
144,31.968,36049_08403,YES,41,47,19
145,32.19,23031_96929,YES,78,78,68
145,32.19,36115_10227,NO,58,58,55
146,32.412,09001_139163,YES,78,78,68
146,32.412,09001_267351,YES,78,78,68
146,32.412,25003_13436,YES,82,79,68
146,32.412,25015_09782,NO,81,81,75
146,32.412,33017_07283,YES,78,78,68
