Count,BpS_Code_105,Zone_105,BpS_Model_105,BpS_Name_105,GroupVeg_105,LABEL_105,Departure_105,BpS_Code_110,Zone_110,BpS_Model_110,BpS_Name_110,GroupName_110,GroupVeg_110,LABEL_110,Departure_110,BPS_CODE_130,ZONE_130,BPS_MODEL_130,BPS_NAME_130,GROUPNAME_130,GROUPVEG_130,LABEL_130,Departure_130,us_105vdep,us_110vdep,us_130vdep,Parcel ID,fee - protection year,fee - orgname,easement - year,easement - orgname,PROTECTED
66,14790,65,6514790,Central Interior and Appalachian Swamp Systems,Riparian,34,34,14790,65,6514790,Central Interior and Appalachian Swamp Systems,Red Maple-Black Ash-Blackgum-5,Riparian,34,34,14790,65,6514790,Central Interior and Appalachian Swamp Systems,Red Maple-Black Ash-Blackgum-5,Riparian,Burnable Urban,Burnable Urban,34,34,121,25005_096215,,,,,NO
8,13700,65,6513700,Appalachian (Hemlock-)Northern Hardwood Forest,Hardwood,80,80,13700,65,6513700,Appalachian (Hemlock-)Northern Hardwood Forest,Beech-Hemlock-Sugar Maple-5,Hardwood,77,77,13700,65,6513700,Appalachian (Hemlock-)Northern Hardwood Forest,Beech-Hemlock-Sugar Maple-5,Hardwood,Burnable Urban,Burnable Urban,80,77,121,25005_096215,,,,,NO
4,13770,65,6513770,Central Appalachian Pine-Oak Rocky Woodland,Hardwood-Conifer,71,71,13770,65,6513770,Central Appalachian Pine-Oak Rocky Woodland,Red Pine-Pitch Pine-Black Oak-3,Hardwood-Conifer,70,70,13770,65,6513770,Central Appalachian Pine-Oak Rocky Woodland,Red Pine-Pitch Pine-Black Oak-3,Hardwood-Conifer,24,24,71,70,24,36021_02944,,,,,NO
1,13690,65,6513690,Central Appalachian Dry Oak-Pine Forest,Hardwood-Conifer,79,79,13690,65,6513690,Central Appalachian Dry Oak-Pine Forest,Chestnut Oak-Virginia Pine-White Pine-3,Hardwood-Conifer,79,79,13690,65,6513690,Central Appalachian Dry Oak-Pine Forest,Chestnut Oak-Virginia Pine-White Pine-3,Hardwood-Conifer,Burnable Agriculture,Burnable Agriculture,79,79,181,25005_096215,,,,,NO
2,13700,65,6513700,Appalachian (Hemlock-)Northern Hardwood Forest,Hardwood,Urban,Urban,13700,65,6513700,Appalachian (Hemlock-)Northern Hardwood Forest,Beech-Hemlock-Sugar Maple-5,Hardwood,,,13700,65,6513700,Appalachian (Hemlock-)Northern Hardwood Forest,Beech-Hemlock-Sugar Maple-5,Hardwood,Non-burnable Urban,Non-burnable Urban,120,120,120,36021_02944,,,,,NO
1,13690,65,6513690,Central Appalachian Dry Oak-Pine Forest,Hardwood-Conifer,Urban,Urban,13690,65,6513690,Central Appalachian Dry Oak-Pine Forest,Chestnut Oak-Virginia Pine-White Pine-3,Hardwood-Conifer,,,13690,65,6513690,Central Appalachian Dry Oak-Pine Forest,Chestnut Oak-Virginia Pine-White Pine-3,Hardwood-Conifer,Non-burnable Urban,Non-burnable Urban,120,120,120,36021_02944,,,,,NO
76,13690,65,6513690,Central Appalachian Dry Oak-Pine Forest,Hardwood-Conifer,79,79,13690,65,6513690,Central Appalachian Dry Oak-Pine Forest,Chestnut Oak-Virginia Pine-White Pine-3,Hardwood-Conifer,79,79,13690,65,6513690,Central Appalachian Dry Oak-Pine Forest,Chestnut Oak-Virginia Pine-White Pine-3,Hardwood-Conifer,68,68,79,79,68,25005_096215,,,,,NO
2,13770,65,6513770,Central Appalachian Pine-Oak Rocky Woodland,Hardwood-Conifer,44,44,13770,65,6513770,Central Appalachian Pine-Oak Rocky Woodland,Red Pine-Pitch Pine-Black Oak-3,Hardwood-Conifer,65,65,13770,65,6513770,Central Appalachian Pine-Oak Rocky Woodland,Red Pine-Pitch Pine-Black Oak-3,Hardwood-Conifer,24,24,44,65,24,25005_096215,,,,,NO
12,14790,65,6514790,Central Interior and Appalachian Swamp Systems,Riparian,34,34,14790,65,6514790,Central Interior and Appalachian Swamp Systems,Red Maple-Black Ash-Blackgum-5,Riparian,,,14790,65,6514790,Central Interior and Appalachian Swamp Systems,Red Maple-Black Ash-Blackgum-5,Riparian,Burnable Urban,Burnable Urban,34,180,121,25005_096215,,,,,NO
1,13690,65,6513690,Central Appalachian Dry Oak-Pine Forest,Hardwood-Conifer,79,79,13690,65,6513690,Central Appalachian Dry Oak-Pine Forest,Chestnut Oak-Virginia Pine-White Pine-3,Hardwood-Conifer,,,13690,65,6513690,Central Appalachian Dry Oak-Pine Forest,Chestnut Oak-Virginia Pine-White Pine-3,Hardwood-Conifer,68,68,79,180,68,25005_096215,,,,,NO
2,13700,65,6513700,Appalachian (Hemlock-)Northern Hardwood Forest,Hardwood,80,80,13700,65,6513700,Appalachian (Hemlock-)Northern Hardwood Forest,Beech-Hemlock-Sugar Maple-5,Hardwood,,,13700,65,6513700,Appalachian (Hemlock-)Northern Hardwood Forest,Beech-Hemlock-Sugar Maple-5,Hardwood,Burnable Urban,Burnable Urban,80,180,121,25005_096215,,,,,NO
47,13690,65,6513690,Central Appalachian Dry Oak-Pine Forest,Hardwood-Conifer,78,78,13690,65,6513690,Central Appalachian Dry Oak-Pine Forest,Chestnut Oak-Virginia Pine-White Pine-3,Hardwood-Conifer,78,78,13690,65,6513690,Central Appalachian Dry Oak-Pine Forest,Chestnut Oak-Virginia Pine-White Pine-3,Hardwood-Conifer,68,68,78,78,68,25013_140228,,,,,NO
2,31,na,na,Barren-Rock/Sand/Clay,Barren-Rock/Sand/Clay,Barren,Barren,31,na,na,Barren-Rock/Sand/Clay,Barren-Rock/Sand/Clay,Barren-Rock/Sand/Clay,,,31,na,na,Barren-Rock/Sand/Clay,Barren-Rock/Sand/Clay,Barren-Rock/Sand/Clay,Barren,Barren,131,131,131,25005_096215,,,,,NO
34,13700,65,6513700,Appalachian (Hemlock-)Northern Hardwood Forest,Hardwood,83,83,13700,65,6513700,Appalachian (Hemlock-)Northern Hardwood Forest,Beech-Hemlock-Sugar Maple-5,Hardwood,82,82,13700,65,6513700,Appalachian (Hemlock-)Northern Hardwood Forest,Beech-Hemlock-Sugar Maple-5,Hardwood,58,58,83,82,58,25013_140228,,,,,NO
4,13700,65,6513700,Appalachian (Hemlock-)Northern Hardwood Forest,Hardwood,Urban,Urban,13700,65,6513700,Appalachian (Hemlock-)Northern Hardwood Forest,Beech-Hemlock-Sugar Maple-5,Hardwood,,,13700,65,6513700,Appalachian (Hemlock-)Northern Hardwood Forest,Beech-Hemlock-Sugar Maple-5,Hardwood,Non-burnable Urban,Non-burnable Urban,120,120,120,25013_140228,,,,,NO
9,13700,65,6513700,Appalachian (Hemlock-)Northern Hardwood Forest,Hardwood,80,80,13700,65,6513700,Appalachian (Hemlock-)Northern Hardwood Forest,Beech-Hemlock-Sugar Maple-5,Hardwood,77,77,13700,65,6513700,Appalachian (Hemlock-)Northern Hardwood Forest,Beech-Hemlock-Sugar Maple-5,Hardwood,58,58,80,77,58,25005_096215,,,,,NO
2,13690,65,6513690,Central Appalachian Dry Oak-Pine Forest,Hardwood-Conifer,Urban,Urban,13690,65,6513690,Central Appalachian Dry Oak-Pine Forest,Chestnut Oak-Virginia Pine-White Pine-3,Hardwood-Conifer,,,13690,65,6513690,Central Appalachian Dry Oak-Pine Forest,Chestnut Oak-Virginia Pine-White Pine-3,Hardwood-Conifer,Non-burnable Urban,Non-burnable Urban,120,120,120,25013_140228,,,,,NO
5,15180,65,6515180,North-Central Interior Wet Flatwoods,Hardwood,84,84,15180,65,6515180,North-Central Interior Wet Flatwoods,Pin Oak-Swamp White Oak-Maple-5,Hardwood,84,84,15180,65,6515180,North-Central Interior Wet Flatwoods,Pin Oak-Swamp White Oak-Maple-5,Hardwood,11,11,84,84,11,25005_096215,,,,,NO
1,14790,65,6514790,Central Interior and Appalachian Swamp Systems,Riparian,34,34,14790,65,6514790,Central Interior and Appalachian Swamp Systems,Red Maple-Black Ash-Blackgum-5,Riparian,34,34,14790,65,6514790,Central Interior and Appalachian Swamp Systems,Red Maple-Black Ash-Blackgum-5,Riparian,Non-burnable Urban,Non-burnable Urban,34,34,120,25005_096215,,,,,NO
1,14790,65,6514790,Central Interior and Appalachian Swamp Systems,Riparian,Urban,Urban,14790,65,6514790,Central Interior and Appalachian Swamp Systems,Red Maple-Black Ash-Blackgum-5,Riparian,,,14790,65,6514790,Central Interior and Appalachian Swamp Systems,Red Maple-Black Ash-Blackgum-5,Riparian,Non-burnable Urban,Non-burnable Urban,120,120,120,25005_096215,,,,,NO
28,13690,65,6513690,Central Appalachian Dry Oak-Pine Forest,Hardwood-Conifer,78,78,13690,65,6513690,Central Appalachian Dry Oak-Pine Forest,Chestnut Oak-Virginia Pine-White Pine-3,Hardwood-Conifer,78,78,13690,65,6513690,Central Appalachian Dry Oak-Pine Forest,Chestnut Oak-Virginia Pine-White Pine-3,Hardwood-Conifer,68,68,78,78,68,25013_135936,,,,,NO
3,13690,65,6513690,Central Appalachian Dry Oak-Pine Forest,Hardwood-Conifer,78,78,13690,65,6513690,Central Appalachian Dry Oak-Pine Forest,Chestnut Oak-Virginia Pine-White Pine-3,Hardwood-Conifer,78,78,13690,65,6513690,Central Appalachian Dry Oak-Pine Forest,Chestnut Oak-Virginia Pine-White Pine-3,Hardwood-Conifer,Burnable Urban,Burnable Urban,78,78,121,25013_135936,,,,,NO
2,13690,65,6513690,Central Appalachian Dry Oak-Pine Forest,Hardwood-Conifer,Urban,Urban,13690,65,6513690,Central Appalachian Dry Oak-Pine Forest,Chestnut Oak-Virginia Pine-White Pine-3,Hardwood-Conifer,,,13690,65,6513690,Central Appalachian Dry Oak-Pine Forest,Chestnut Oak-Virginia Pine-White Pine-3,Hardwood-Conifer,Non-burnable Urban,Non-burnable Urban,120,120,120,25013_135936,,,,,NO
1,13770,65,6513770,Central Appalachian Pine-Oak Rocky Woodland,Hardwood-Conifer,60,60,13770,65,6513770,Central Appalachian Pine-Oak Rocky Woodland,Red Pine-Pitch Pine-Black Oak-3,Hardwood-Conifer,61,61,13770,65,6513770,Central Appalachian Pine-Oak Rocky Woodland,Red Pine-Pitch Pine-Black Oak-3,Hardwood-Conifer,24,24,60,61,24,25013_135936,,,,,NO
1,13690,65,6513690,Central Appalachian Dry Oak-Pine Forest,Hardwood-Conifer,Urban,Urban,13690,65,6513690,Central Appalachian Dry Oak-Pine Forest,Chestnut Oak-Virginia Pine-White Pine-3,Hardwood-Conifer,,,13690,65,6513690,Central Appalachian Dry Oak-Pine Forest,Chestnut Oak-Virginia Pine-White Pine-3,Hardwood-Conifer,Non-burnable Urban,Non-burnable Urban,120,120,120,44007_053217,,,,,NO
1,13690,65,6513690,Central Appalachian Dry Oak-Pine Forest,Hardwood-Conifer,79,79,13690,65,6513690,Central Appalachian Dry Oak-Pine Forest,Chestnut Oak-Virginia Pine-White Pine-3,Hardwood-Conifer,79,79,13690,65,6513690,Central Appalachian Dry Oak-Pine Forest,Chestnut Oak-Virginia Pine-White Pine-3,Hardwood-Conifer,Non-burnable Urban,Non-burnable Urban,79,79,120,44007_053217,,,,,NO
92,13690,65,6513690,Central Appalachian Dry Oak-Pine Forest,Hardwood-Conifer,79,79,13690,65,6513690,Central Appalachian Dry Oak-Pine Forest,Chestnut Oak-Virginia Pine-White Pine-3,Hardwood-Conifer,79,79,13690,65,6513690,Central Appalachian Dry Oak-Pine Forest,Chestnut Oak-Virginia Pine-White Pine-3,Hardwood-Conifer,68,68,79,79,68,44007_053217,,,,,NO
16,14790,65,6514790,Central Interior and Appalachian Swamp Systems,Riparian,34,34,14790,65,6514790,Central Interior and Appalachian Swamp Systems,Red Maple-Black Ash-Blackgum-5,Riparian,34,34,14790,65,6514790,Central Interior and Appalachian Swamp Systems,Red Maple-Black Ash-Blackgum-5,Riparian,40,40,34,34,40,44007_053217,,,,,NO
8,15180,65,6515180,North-Central Interior Wet Flatwoods,Hardwood,84,84,15180,65,6515180,North-Central Interior Wet Flatwoods,Pin Oak-Swamp White Oak-Maple-5,Hardwood,84,84,15180,65,6515180,North-Central Interior Wet Flatwoods,Pin Oak-Swamp White Oak-Maple-5,Hardwood,11,11,84,84,11,44007_053217,,,,,NO
1,14940,65,6514940,Laurentian-Acadian Shrub-Herbaceous Wetland Systems,Riparian,Agriculture,Agriculture,14940,65,6514940,Laurentian-Acadian Shrub-Herbaceous Wetland Systems,Upright Sedge-Bluejoint Grass-5,Riparian,,,14940,65,6514940,Laurentian-Acadian Shrub-Herbaceous Wetland Systems,Upright Sedge-Bluejoint Grass-5,Riparian,Non-burnable Agriculture,Non-burnable Agriculture,180,180,180,36021_01886,,,,,NO
81,11,na,na,Open Water,Open Water,Water,Water,11,na,na,Open Water,Open Water,Open Water,,,11,na,na,Open Water,Open Water,Open Water,Water,Water,111,111,111,36021_01886,,,,,NO
163,13690,65,6513690,Central Appalachian Dry Oak-Pine Forest,Hardwood-Conifer,78,78,13690,65,6513690,Central Appalachian Dry Oak-Pine Forest,Chestnut Oak-Virginia Pine-White Pine-3,Hardwood-Conifer,78,78,13690,65,6513690,Central Appalachian Dry Oak-Pine Forest,Chestnut Oak-Virginia Pine-White Pine-3,Hardwood-Conifer,68,68,78,78,68,36021_01886,,,,,NO
2,13690,65,6513690,Central Appalachian Dry Oak-Pine Forest,Hardwood-Conifer,Urban,Urban,13690,65,6513690,Central Appalachian Dry Oak-Pine Forest,Chestnut Oak-Virginia Pine-White Pine-3,Hardwood-Conifer,,,13690,65,6513690,Central Appalachian Dry Oak-Pine Forest,Chestnut Oak-Virginia Pine-White Pine-3,Hardwood-Conifer,Non-burnable Urban,Non-burnable Urban,120,120,120,36021_01886,,,,,NO
2,13700,65,6513700,Appalachian (Hemlock-)Northern Hardwood Forest,Hardwood,81,81,13700,65,6513700,Appalachian (Hemlock-)Northern Hardwood Forest,Beech-Hemlock-Sugar Maple-5,Hardwood,80,80,13700,65,6513700,Appalachian (Hemlock-)Northern Hardwood Forest,Beech-Hemlock-Sugar Maple-5,Hardwood,58,58,81,80,58,44007_053217,,,,,NO
9,13020,65,6513020,Laurentian-Acadian Northern Hardwoods Forest,Hardwood,81,81,13020,65,6513020,Laurentian-Acadian Northern Hardwoods Forest,Sugar Maple-Eastern Hemlock-5,Hardwood,81,81,13020,65,6513020,Laurentian-Acadian Northern Hardwoods Forest,Sugar Maple-Eastern Hemlock-5,Hardwood,75,75,81,81,75,25003_33826,,,,,NO
44,13660,65,6513660,Laurentian-Acadian Pine-Hemlock-Hardwood Forest,Hardwood-Conifer,58,58,13660,65,6513660,Laurentian-Acadian Pine-Hemlock-Hardwood Forest,Eastern Hemlock-White Pine-Yellow Birch-3,Hardwood-Conifer,58,58,13660,65,6513660,Laurentian-Acadian Pine-Hemlock-Hardwood Forest,Eastern Hemlock-White Pine-Yellow Birch-3,Hardwood-Conifer,55,55,58,58,55,25003_33826,,,,,NO
1,15260,65,6515260,Laurentian-Acadian Swamp Systems,Riparian,78,78,15260,65,6515260,Laurentian-Acadian Swamp Systems,Northern White Cedar-5,Riparian,78,78,15260,65,6515260,Laurentian-Acadian Swamp Systems,Northern White Cedar-5,Riparian,Burnable Urban,Burnable Urban,78,78,121,36021_01886,,,,,NO
1,13700,65,6513700,Appalachian (Hemlock-)Northern Hardwood Forest,Hardwood,83,83,13700,65,6513700,Appalachian (Hemlock-)Northern Hardwood Forest,Beech-Hemlock-Sugar Maple-5,Hardwood,82,82,13700,65,6513700,Appalachian (Hemlock-)Northern Hardwood Forest,Beech-Hemlock-Sugar Maple-5,Hardwood,58,58,83,82,58,25003_33826,,,,,NO
3,14790,65,6514790,Central Interior and Appalachian Swamp Systems,Riparian,34,34,14790,65,6514790,Central Interior and Appalachian Swamp Systems,Red Maple-Black Ash-Blackgum-5,Riparian,33,33,14790,65,6514790,Central Interior and Appalachian Swamp Systems,Red Maple-Black Ash-Blackgum-5,Riparian,40,40,34,33,40,36021_01886,,,,,NO
5,13700,65,6513700,Appalachian (Hemlock-)Northern Hardwood Forest,Hardwood,80,80,13700,65,6513700,Appalachian (Hemlock-)Northern Hardwood Forest,Beech-Hemlock-Sugar Maple-5,Hardwood,79,79,13700,65,6513700,Appalachian (Hemlock-)Northern Hardwood Forest,Beech-Hemlock-Sugar Maple-5,Hardwood,58,58,80,79,58,36021_01886,,,,,NO
1,13660,65,6513660,Laurentian-Acadian Pine-Hemlock-Hardwood Forest,Hardwood-Conifer,58,58,13660,65,6513660,Laurentian-Acadian Pine-Hemlock-Hardwood Forest,Eastern Hemlock-White Pine-Yellow Birch-3,Hardwood-Conifer,58,58,11,na,na,Open Water,Open Water,Open Water,Water,Water,58,58,111,36021_01886,,,,,NO
4,13620,65,6513620,Laurentian-Acadian Northern Pine(-Oak) Forest,Hardwood-Conifer,84,84,13620,65,6513620,Laurentian-Acadian Northern Pine(-Oak) Forest,Red Pine-White Pine-White Oak-3,Hardwood-Conifer,85,85,13620,65,6513620,Laurentian-Acadian Northern Pine(-Oak) Forest,Red Pine-White Pine-White Oak-3,Hardwood-Conifer,74,74,84,85,74,36021_01886,,,,,NO
2,13020,65,6513020,Laurentian-Acadian Northern Hardwoods Forest,Hardwood,Urban,Urban,13020,65,6513020,Laurentian-Acadian Northern Hardwoods Forest,Sugar Maple-Eastern Hemlock-5,Hardwood,,,13020,65,6513020,Laurentian-Acadian Northern Hardwoods Forest,Sugar Maple-Eastern Hemlock-5,Hardwood,Non-burnable Urban,Non-burnable Urban,120,120,120,25003_33826,,,,,NO
1,13770,65,6513770,Central Appalachian Pine-Oak Rocky Woodland,Hardwood-Conifer,71,71,13770,65,6513770,Central Appalachian Pine-Oak Rocky Woodland,Red Pine-Pitch Pine-Black Oak-3,Hardwood-Conifer,70,70,13770,65,6513770,Central Appalachian Pine-Oak Rocky Woodland,Red Pine-Pitch Pine-Black Oak-3,Hardwood-Conifer,24,24,71,70,24,36021_01886,,,,,NO
206,13690,65,6513690,Central Appalachian Dry Oak-Pine Forest,Hardwood-Conifer,78,78,13690,65,6513690,Central Appalachian Dry Oak-Pine Forest,Chestnut Oak-Virginia Pine-White Pine-3,Hardwood-Conifer,78,78,13690,65,6513690,Central Appalachian Dry Oak-Pine Forest,Chestnut Oak-Virginia Pine-White Pine-3,Hardwood-Conifer,68,68,78,78,68,25023_126271,,,,,NO
22,13690,65,6513690,Central Appalachian Dry Oak-Pine Forest,Hardwood-Conifer,Urban,Urban,13690,65,6513690,Central Appalachian Dry Oak-Pine Forest,Chestnut Oak-Virginia Pine-White Pine-3,Hardwood-Conifer,,,13690,65,6513690,Central Appalachian Dry Oak-Pine Forest,Chestnut Oak-Virginia Pine-White Pine-3,Hardwood-Conifer,Non-burnable Urban,Non-burnable Urban,120,120,120,25023_126271,,,,,NO
53,13240,65,6513240,Northern Atlantic Coastal Plain Hardwood Forest,Hardwood,67,67,13240,65,6513240,Northern Atlantic Coastal Plain Hardwood Forest,White Oak-Black Oak-Little Bluestem-1,Hardwood,71,71,13240,65,6513240,Northern Atlantic Coastal Plain Hardwood Forest,White Oak-Black Oak-Little Bluestem-1,Hardwood,75,75,67,71,75,25023_126271,,,,,NO
5,14790,65,6514790,Central Interior and Appalachian Swamp Systems,Riparian,33,33,14790,65,6514790,Central Interior and Appalachian Swamp Systems,Red Maple-Black Ash-Blackgum-5,Riparian,33,33,14790,65,6514790,Central Interior and Appalachian Swamp Systems,Red Maple-Black Ash-Blackgum-5,Riparian,40,40,33,33,40,44007_053217,,,,,NO
119,14800,65,6514800,Gulf and Atlantic Coastal Plain Swamp Systems,Riparian,20,20,14800,65,6514800,Gulf and Atlantic Coastal Plain Swamp Systems,Bald Cypress-Atlantic White Cedar-Red Maple-5,Riparian,20,20,14800,65,6514800,Gulf and Atlantic Coastal Plain Swamp Systems,Bald Cypress-Atlantic White Cedar-Red Maple-5,Riparian,18,18,20,20,18,25023_126271,,,,,NO
1,14800,65,6514800,Gulf and Atlantic Coastal Plain Swamp Systems,Riparian,Urban,Urban,14800,65,6514800,Gulf and Atlantic Coastal Plain Swamp Systems,Bald Cypress-Atlantic White Cedar-Red Maple-5,Riparian,,,14800,65,6514800,Gulf and Atlantic Coastal Plain Swamp Systems,Bald Cypress-Atlantic White Cedar-Red Maple-5,Riparian,Non-burnable Urban,Non-burnable Urban,120,120,120,25023_126271,,,,,NO
4,14790,65,6514790,Central Interior and Appalachian Swamp Systems,Riparian,36,36,14790,65,6514790,Central Interior and Appalachian Swamp Systems,Red Maple-Black Ash-Blackgum-5,Riparian,35,35,14790,65,6514790,Central Interior and Appalachian Swamp Systems,Red Maple-Black Ash-Blackgum-5,Riparian,40,40,36,35,40,25023_126271,,,,,NO
1,13690,65,6513690,Central Appalachian Dry Oak-Pine Forest,Hardwood-Conifer,78,78,13690,65,6513690,Central Appalachian Dry Oak-Pine Forest,Chestnut Oak-Virginia Pine-White Pine-3,Hardwood-Conifer,78,78,13690,65,6513690,Central Appalachian Dry Oak-Pine Forest,Chestnut Oak-Virginia Pine-White Pine-3,Hardwood-Conifer,Burnable Urban,Burnable Urban,78,78,121,25023_126271,,,,,NO
2,14800,65,6514800,Gulf and Atlantic Coastal Plain Swamp Systems,Riparian,20,20,14800,65,6514800,Gulf and Atlantic Coastal Plain Swamp Systems,Bald Cypress-Atlantic White Cedar-Red Maple-5,Riparian,20,20,14800,65,6514800,Gulf and Atlantic Coastal Plain Swamp Systems,Bald Cypress-Atlantic White Cedar-Red Maple-5,Riparian,Burnable Urban,Burnable Urban,20,20,121,25023_126271,,,,,NO
130,13690,65,6513690,Central Appalachian Dry Oak-Pine Forest,Hardwood-Conifer,78,78,13690,65,6513690,Central Appalachian Dry Oak-Pine Forest,Chestnut Oak-Virginia Pine-White Pine-3,Hardwood-Conifer,77,77,13690,65,6513690,Central Appalachian Dry Oak-Pine Forest,Chestnut Oak-Virginia Pine-White Pine-3,Hardwood-Conifer,68,68,78,77,68,25005_010562,,,,,NO
1,14790,65,6514790,Central Interior and Appalachian Swamp Systems,Riparian,Agriculture,Agriculture,14790,65,6514790,Central Interior and Appalachian Swamp Systems,Red Maple-Black Ash-Blackgum-5,Riparian,,,14790,65,6514790,Central Interior and Appalachian Swamp Systems,Red Maple-Black Ash-Blackgum-5,Riparian,Burnable Urban,Burnable Urban,180,180,121,25023_126271,,,,,NO
3,14800,65,6514800,Gulf and Atlantic Coastal Plain Swamp Systems,Riparian,Agriculture,Agriculture,14800,65,6514800,Gulf and Atlantic Coastal Plain Swamp Systems,Bald Cypress-Atlantic White Cedar-Red Maple-5,Riparian,,,14800,65,6514800,Gulf and Atlantic Coastal Plain Swamp Systems,Bald Cypress-Atlantic White Cedar-Red Maple-5,Riparian,Burnable Urban,Burnable Urban,180,180,121,25023_126271,,,,,NO
8,11,na,na,Open Water,Open Water,Water,Water,11,na,na,Open Water,Open Water,Open Water,,,11,na,na,Open Water,Open Water,Open Water,Water,Water,111,111,111,25023_126271,,,,,NO
25,14800,65,6514800,Gulf and Atlantic Coastal Plain Swamp Systems,Riparian,25,25,14800,65,6514800,Gulf and Atlantic Coastal Plain Swamp Systems,Bald Cypress-Atlantic White Cedar-Red Maple-5,Riparian,21,21,14800,65,6514800,Gulf and Atlantic Coastal Plain Swamp Systems,Bald Cypress-Atlantic White Cedar-Red Maple-5,Riparian,18,18,25,21,18,25005_010562,,,,,NO
2,14800,65,6514800,Gulf and Atlantic Coastal Plain Swamp Systems,Riparian,20,20,14800,65,6514800,Gulf and Atlantic Coastal Plain Swamp Systems,Bald Cypress-Atlantic White Cedar-Red Maple-5,Riparian,,,14800,65,6514800,Gulf and Atlantic Coastal Plain Swamp Systems,Bald Cypress-Atlantic White Cedar-Red Maple-5,Riparian,18,18,20,180,18,25023_126271,,,,,NO
8,13690,65,6513690,Central Appalachian Dry Oak-Pine Forest,Hardwood-Conifer,78,78,13690,65,6513690,Central Appalachian Dry Oak-Pine Forest,Chestnut Oak-Virginia Pine-White Pine-3,Hardwood-Conifer,78,78,13690,65,6513690,Central Appalachian Dry Oak-Pine Forest,Chestnut Oak-Virginia Pine-White Pine-3,Hardwood-Conifer,68,68,78,78,68,25005_010562,,,,,NO
2,13240,65,6513240,Northern Atlantic Coastal Plain Hardwood Forest,Hardwood,65,65,13240,65,6513240,Northern Atlantic Coastal Plain Hardwood Forest,White Oak-Black Oak-Little Bluestem-1,Hardwood,67,67,13240,65,6513240,Northern Atlantic Coastal Plain Hardwood Forest,White Oak-Black Oak-Little Bluestem-1,Hardwood,75,75,65,67,75,25005_010562,,,,,NO
